Absolute Time,Time Elapsed,Temperature,Vref,Average Output
14/05/2020 at 10:47:46,613.0,38.78175098423836,1.6862170087976533,521.86694
14/05/2020 at 10:47:49,616.0,38.78175098423836,1.6862170087976533,521.8457
14/05/2020 at 10:47:52,618.0,38.83430023499695,1.6862170087976533,521.722
14/05/2020 at 10:47:55,621.0,38.83430023499695,1.6862170087976533,521.75385
14/05/2020 at 10:47:57,624.0,38.83430023499695,1.6862170087976533,521.903
14/05/2020 at 10:48:00,627.0,38.78175098423836,1.6862170087976533,522.0351
14/05/2020 at 10:48:03,630.0,38.78175098423836,1.6862170087976533,522.16943
14/05/2020 at 10:48:06,633.0,38.78175098423836,1.6862170087976533,522.14307
14/05/2020 at 10:48:09,635.0,38.78175098423836,1.6862170087976533,522.11694
14/05/2020 at 10:48:11,638.0,38.78175098423836,1.6862170087976533,522.0976
14/05/2020 at 10:48:14,641.0,38.78175098423836,1.6862170087976533,522.1437
14/05/2020 at 10:48:17,644.0,38.78175098423836,1.6862170087976533,522.2033
14/05/2020 at 10:48:20,646.0,38.78175098423836,1.6862170087976533,522.231
14/05/2020 at 10:48:23,649.0,38.78175098423836,1.6862170087976533,522.2442
14/05/2020 at 10:48:25,652.0,38.78175098423836,1.6862170087976533,522.2864
14/05/2020 at 10:48:28,655.0,38.78175098423836,1.6862170087976533,522.32733
14/05/2020 at 10:48:31,658.0,38.78175098423836,1.6862170087976533,522.3051
14/05/2020 at 10:48:34,660.0,38.78175098423836,1.6862170087976533,522.1485
14/05/2020 at 10:48:37,663.0,38.78175098423836,1.6862170087976533,522.1933
14/05/2020 at 10:48:39,666.0,38.78175098423836,1.6862170087976533,522.22485
14/05/2020 at 10:48:42,669.0,38.93977603552408,1.6862170087976533,521.5232
14/05/2020 at 10:48:45,672.0,38.88697505158759,1.6862170087976533,522.8689
14/05/2020 at 10:48:48,675.0,38.88697505158759,1.6862170087976533,523.9887
14/05/2020 at 10:48:51,678.0,38.83430023499695,1.6862170087976533,523.569
14/05/2020 at 10:48:55,682.0,38.83430023499695,1.6862170087976533,526.67816
14/05/2020 at 10:48:58,684.0,38.88697505158759,1.6862170087976533,527.60565
14/05/2020 at 10:49:01,687.0,38.88697505158759,1.6862170087976533,528.2954
